Make,Vehicle Class,Engine Size(L),Cylinders,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Model1,Model2,Transmission1,Transmission2
CHRYSLER,FULL-SIZE,5.7,8,X,14.8,9.3,12.3,23,289,300,Undefined,A,8
CHRYSLER,FULL-SIZE,3.6,6,X,12.8,8.6,10.9,26,257,300,All-wheel drive,A,8
CHRYSLER,FULL-SIZE,3.6,6,X,12.8,8.6,10.9,26,257,300,"All-wheel drive, Flexible-fuel vehicle",A,8
CHRYSLER,FULL-SIZE,3.6,6,E,17.3,11.7,14.8,19,243,300,"All-wheel drive, Flexible-fuel vehicle",A,8
CHRYSLER,MINIVAN,3.6,6,X,14.1,9.5,12.0,24,282,TOWN,Flexible-fuel vehicle,A,6
CHRYSLER,MINIVAN,3.6,6,E,19.7,13.3,16.8,17,279,TOWN,Flexible-fuel vehicle,A,6
DODGE,MID-SIZE,3.6,6,X,12.4,7.8,10.3,27,242,CHALLENGER,Undefined,A,8
DODGE,MID-SIZE,5.7,8,X,15.6,10.0,13.1,22,307,CHALLENGER,Undefined,M,6
DODGE,MID-SIZE,6.4,8,Z,16.8,10.4,13.9,20,326,CHALLENGER,Undefined,M,6
DODGE,MID-SIZE,5.7,8,X,14.8,9.3,12.3,23,289,CHALLENGER,Undefined,A,8
DODGE,MID-SIZE,6.4,8,Z,15.7,9.5,12.9,22,302,CHALLENGER,Undefined,A,8
DODGE,MID-SIZE,6.4,8,Z,16.8,10.4,13.9,20,326,CHALLENGER,Undefined,M,6
DODGE,MID-SIZE,6.4,8,Z,15.7,9.5,12.9,22,302,CHALLENGER,Undefined,A,8
DODGE,MID-SIZE,6.2,8,Z,17.6,10.7,14.5,19,339,CHALLENGER,Undefined,A,8
DODGE,MID-SIZE,6.2,8,Z,18.1,11.4,15.1,19,353,CHALLENGER,Undefined,M,6
DODGE,FULL-SIZE,3.6,6,X,13.7,8.9,11.5,25,271,CHARGER,Undefined,A,5
DODGE,FULL-SIZE,3.6,6,X,12.4,7.7,10.3,27,240,CHARGER,Undefined,A,8
DODGE,FULL-SIZE,3.6,6,X,13.7,8.9,11.5,25,271,CHARGER,Flexible-fuel vehicle,A,5
DODGE,FULL-SIZE,3.6,6,E,18.7,12.4,15.9,18,264,CHARGER,Flexible-fuel vehicle,A,5
DODGE,FULL-SIZE,3.6,6,X,12.4,7.7,10.3,27,240,CHARGER,Flexible-fuel vehicle,A,8
DODGE,FULL-SIZE,3.6,6,E,16.8,10.3,13.9,20,229,CHARGER,Flexible-fuel vehicle,A,8
DODGE,FULL-SIZE,5.7,8,X,15.7,9.6,12.9,22,302,CHARGER,Undefined,A,5
DODGE,FULL-SIZE,5.7,8,X,14.8,9.3,12.3,23,289,CHARGER,Undefined,A,8
DODGE,FULL-SIZE,6.4,8,Z,15.7,9.5,12.9,22,302,CHARGER,Undefined,A,8
DODGE,FULL-SIZE,3.6,6,X,12.8,8.6,10.9,26,257,CHARGER,All-wheel drive,A,8
DODGE,FULL-SIZE,3.6,6,X,12.8,8.6,10.9,26,257,CHARGER,"All-wheel drive, Flexible-fuel vehicle",A,8
DODGE,FULL-SIZE,3.6,6,E,17.3,11.7,14.8,19,243,CHARGER,"All-wheel drive, Flexible-fuel vehicle",A,8
DODGE,FULL-SIZE,5.7,8,X,16.1,10.0,13.4,21,313,CHARGER,All-wheel drive,A,5
DODGE,FULL-SIZE,6.4,8,Z,15.7,9.5,12.9,22,302,CHARGER,Undefined,A,8
DODGE,FULL-SIZE,6.2,8,Z,17.6,10.7,14.5,19,339,CHARGER,Undefined,A,8
DODGE,MID-SIZE,2.0,4,X,9.4,6.5,8.1,35,189,DART,Undefined,M,6
DODGE,MID-SIZE,2.4,4,X,10.1,6.8,8.6,33,202,DART,Undefined,A,6
DODGE,MID-SIZE,2.4,4,X,10.5,6.7,8.8,32,205,DART,Undefined,M,6
DODGE,MID-SIZE,2.0,4,X,9.9,7.0,8.6,33,201,DART,Flexible-fuel vehicle,A,6
DODGE,MID-SIZE,2.0,4,E,13.3,9.3,11.5,25,187,DART,Flexible-fuel vehicle,A,6
DODGE,MID-SIZE,2.4,4,X,10.6,7.5,9.2,31,215,DART,Undefined,A,6
DODGE,MID-SIZE,2.4,4,X,10.2,7.0,8.8,32,207,DART,Undefined,M,6
DODGE,MID-SIZE,1.4,4,X,8.4,5.9,7.3,39,171,DART,Undefined,AM,6
DODGE,MID-SIZE,1.4,4,X,8.5,5.8,7.3,39,171,DART,Undefined,M,6
DODGE,SUV - STANDARD,3.6,6,X,12.8,9.5,11.3,25,265,DURANGO,All-wheel drive,A,8
DODGE,SUV - STANDARD,5.7,8,X,16.7,10.7,14.0,20,329,DURANGO,All-wheel drive,A,8
DODGE,MINIVAN,3.6,6,X,13.7,9.4,11.8,24,276,GRAND,Flexible-fuel vehicle,A,6
DODGE,MINIVAN,3.6,6,E,19.2,13.1,16.4,17,269,GRAND,Flexible-fuel vehicle,A,6
DODGE,SUV - SMALL,2.4,4,X,12.7,9.1,11.1,25,260,JOURNEY,Undefined,A,4
DODGE,SUV - SMALL,3.6,6,X,14.2,9.4,12.1,23,283,JOURNEY,Flexible-fuel vehicle,A,6
DODGE,SUV - SMALL,3.6,6,E,18.9,12.9,16.2,17,270,JOURNEY,Flexible-fuel vehicle,A,6
DODGE,SUV - SMALL,3.6,6,X,14.5,9.9,12.4,23,292,JOURNEY,All-wheel drive,A,6
DODGE,TWO-SEATER,8.4,10,Z,19.2,11.3,15.6,18,364,VIPER,Undefined,M,6
FIAT,MINICOMPACT,1.4,4,X,8.7,6.9,7.9,36,183,500,Undefined,A,6
FIAT,MINICOMPACT,1.4,4,X,7.9,6.3,7.2,39,168,500,Undefined,M,5
FIAT,MINICOMPACT,1.4,4,X,8.7,6.9,7.9,36,183,500,Undefined,A,6
FIAT,MINICOMPACT,1.4,4,X,7.6,5.9,6.8,42,160,500,Undefined,M,5
FIAT,MINICOMPACT,1.4,4,X,9.6,7.3,8.6,33,200,500,Undefined,A,6
FIAT,MINICOMPACT,1.4,4,X,8.5,6.9,7.8,36,183,500,Undefined,M,5
FIAT,MINICOMPACT,1.4,4,X,9.6,7.3,8.6,33,200,500,Undefined,A,6
FIAT,MINICOMPACT,1.4,4,X,8.5,6.9,7.8,36,183,500,Undefined,M,5
FIAT,MINICOMPACT,1.4,4,X,9.6,7.3,8.6,33,200,500,Undefined,A,6
FIAT,MINICOMPACT,1.4,4,X,8.5,6.9,7.8,36,183,500,Undefined,M,5
FIAT,STATION WAGON - SMALL,1.4,4,X,10.6,7.8,9.4,30,218,500L,Undefined,A,6
FIAT,STATION WAGON - SMALL,1.4,4,X,9.9,7.2,8.7,32,203,500L,Undefined,AM,6
FIAT,STATION WAGON - SMALL,1.4,4,X,9.3,7.1,8.3,34,194,500L,Undefined,M,6
FIAT,SUV - SMALL,1.4,4,X,9.5,6.9,8.3,34,194,500X,Undefined,M,6
FIAT,SUV - SMALL,2.4,4,X,10.6,7.6,9.3,30,217,500X,Undefined,A,9
FIAT,SUV - SMALL,2.4,4,X,11.0,7.9,9.6,29,224,500X,All-wheel drive,A,9
FORD,FULL-SIZE,2.0,4,X,5.6,6.4,6.0,47,140,C-MAX,Undefined,AV,0
FORD,SUV - SMALL,2.0,4,X,11.5,7.8,9.8,29,231,EDGE,Undefined,AS,6
FORD,SUV - SMALL,2.0,4,X,11.3,7.9,9.8,29,228,EDGE,Undefined,AS,6
FORD,SUV - SMALL,3.5,6,X,13.4,9.0,11.4,25,268,EDGE,Undefined,AS,6
FORD,SUV - SMALL,2.0,4,X,11.8,8.4,10.3,27,240,EDGE,All-wheel drive,AS,6
FORD,SUV - SMALL,2.7,6,X,13.6,9.8,11.9,24,278,EDGE,All-wheel drive,AS,6
FORD,SUV - SMALL,3.5,6,X,13.7,9.6,11.8,24,278,EDGE,All-wheel drive,AS,6
FORD,SUV - SMALL,1.6,4,X,10.1,7.4,8.9,32,208,ESCAPE,Undefined,AS,6
FORD,SUV - SMALL,2.0,4,X,10.9,7.9,9.6,29,224,ESCAPE,Undefined,AS,6
FORD,SUV - SMALL,2.5,4,X,10.9,7.6,9.4,30,220,ESCAPE,Undefined,AS,6
FORD,SUV - SMALL,1.6,4,X,10.5,7.9,9.4,30,220,ESCAPE,All-wheel drive,AS,6
FORD,SUV - SMALL,2.0,4,X,11.4,8.4,10.0,28,236,ESCAPE,All-wheel drive,AS,6
FORD,SUV - STANDARD,3.5,6,X,16.2,11.9,14.3,20,334,EXPEDITION,Four-wheel drive,AS,6
FORD,SUV - STANDARD,3.5,6,X,16.4,12.1,14.4,20,338,EXPEDITION,Four-wheel drive,AS,6
FORD,SUV - STANDARD,2.3,4,X,12.6,8.5,10.8,26,253,EXPLORER,Undefined,AS,6
FORD,SUV - STANDARD,3.5,6,X,13.9,9.6,12.0,24,280,EXPLORER,Flexible-fuel vehicle,AS,6
FORD,SUV - STANDARD,3.5,6,E,18.7,12.9,16.1,18,264,EXPLORER,Flexible-fuel vehicle,AS,6
FORD,SUV - STANDARD,2.3,4,X,13.1,9.1,11.3,25,265,EXPLORER,All-wheel drive,AS,6
FORD,SUV - STANDARD,3.5,6,X,14.9,10.7,13.0,22,305,EXPLORER,All-wheel drive,AS,6
FORD,SUV - STANDARD,3.5,6,X,14.4,10.4,12.6,22,295,EXPLORER,"Flexible-fuel vehicle, All-wheel drive",AS,6
FORD,SUV - STANDARD,3.5,6,E,19.7,14.1,17.2,16,282,EXPLORER,"Flexible-fuel vehicle, All-wheel drive",AS,6
FORD,PICKUP TRUCK - STANDARD,2.7,6,X,12.3,9.2,10.9,26,256,F-150,Undefined,AS,6
FORD,PICKUP TRUCK - STANDARD,3.5,6,X,13.5,9.8,11.9,24,278,F-150,Undefined,AS,6
FORD,PICKUP TRUCK - STANDARD,2.7,6,X,13.1,9.8,11.2,25,263,F-150,Undefined,AS,6
FORD,PICKUP TRUCK - STANDARD,3.5,6,X,14.7,10.7,12.9,22,303,F-150,Undefined,AS,6
FORD,PICKUP TRUCK - STANDARD,3.5,6,X,13.2,9.6,11.6,24,272,F-150,Flexible-fuel vehicle,A,6
FORD,PICKUP TRUCK - STANDARD,3.5,6,E,17.9,13.0,15.7,18,261,F-150,Flexible-fuel vehicle,A,6
FORD,PICKUP TRUCK - STANDARD,5.0,8,X,15.3,10.6,13.2,21,309,F-150,Flexible-fuel vehicle,AS,6
FORD,PICKUP TRUCK - STANDARD,5.0,8,E,20.6,14.3,17.8,16,292,F-150,Flexible-fuel vehicle,AS,6
FORD,PICKUP TRUCK - STANDARD,5.0,8,X,16.8,11.8,14.5,19,341,F-150,Flexible-fuel vehicle,AS,6
FORD,PICKUP TRUCK - STANDARD,5.0,8,E,20.6,14.3,17.8,16,293,F-150,Flexible-fuel vehicle,AS,6
FORD,PICKUP TRUCK - STANDARD,2.7,6,X,13.1,10.1,11.7,24,275,F-150,Four-wheel drive,AS,6
FORD,PICKUP TRUCK - STANDARD,3.5,6,X,14.7,10.7,12.9,22,303,F-150,Four-wheel drive,AS,6
FORD,PICKUP TRUCK - STANDARD,2.7,6,X,13.3,10.7,12.3,23,288,F-150,Four-wheel drive,AS,6
FORD,PICKUP TRUCK - STANDARD,3.5,6,X,15.6,11.7,13.8,20,324,F-150,Four-wheel drive,AS,6
FORD,PICKUP TRUCK - STANDARD,3.5,6,X,14.0,10.6,12.5,23,292,F-150,"Flexible-fuel vehicle, Four-wheel drive",A,6
FORD,PICKUP TRUCK - STANDARD,3.5,6,E,19.1,14.3,16.9,17,278,F-150,"Flexible-fuel vehicle, Four-wheel drive",A,6
FORD,PICKUP TRUCK - STANDARD,5.0,8,X,16.0,11.3,13.8,20,324,F-150,"Flexible-fuel vehicle, Four-wheel drive",AS,6
FORD,PICKUP TRUCK - STANDARD,5.0,8,E,21.6,15.1,18.7,15,306,F-150,"Flexible-fuel vehicle, Four-wheel drive",AS,6
FORD,PICKUP TRUCK - STANDARD,5.0,8,X,16.8,12.4,14.8,19,347,F-150,"Flexible-fuel vehicle, Four-wheel drive",AS,6
FORD,PICKUP TRUCK - STANDARD,5.0,8,E,21.8,15.3,18.8,15,310,F-150,"Flexible-fuel vehicle, Four-wheel drive",AS,6
FORD,SUBCOMPACT,1.6,4,X,8.7,6.4,7.6,37,180,FIESTA,Undefined,AS,6
FORD,SUBCOMPACT,1.6,4,X,8.5,6.5,7.6,37,179,FIESTA,Undefined,M,5
FORD,SUBCOMPACT,1.0,3,X,7.5,5.5,6.6,43,153,FIESTA,Undefined,M,5
FORD,COMPACT,1.6,4,X,9.0,7.1,8.1,35,191,FIESTA,Undefined,M,6
FORD,SUV - STANDARD,3.5,6,X,14.7,10.2,12.7,22,298,FLEX,Undefined,AS,6
FORD,SUV - STANDARD,3.5,6,X,14.7,10.7,12.9,22,303,FLEX,All-wheel drive,AS,6
FORD,SUV - STANDARD,3.5,6,X,15.7,11.2,13.7,21,322,FLEX,All-wheel drive,AS,6
FORD,COMPACT,1.0,3,X,8.5,5.9,7.3,39,171,FOCUS,Undefined,AS,6
FORD,COMPACT,1.0,3,X,7.8,5.7,6.8,42,160,FOCUS,Undefined,M,6
FORD,COMPACT,2.0,4,X,8.9,6.0,7.6,37,178,FOCUS,Flexible-fuel vehicle,AM,6
FORD,COMPACT,2.0,4,E,11.9,8.3,10.3,27,170,FOCUS,Flexible-fuel vehicle,AM,6
FORD,COMPACT,2.0,4,X,9.0,6.2,7.8,36,183,FOCUS,Flexible-fuel vehicle,AS,6
FORD,COMPACT,2.0,4,E,12.1,8.6,10.5,27,175,FOCUS,Flexible-fuel vehicle,AS,6
FORD,COMPACT,2.0,4,X,9.2,6.6,8.0,35,188,FOCUS,Flexible-fuel vehicle,M,5
FORD,COMPACT,2.0,4,E,12.3,8.9,10.8,26,179,FOCUS,Flexible-fuel vehicle,M,5
FORD,MID-SIZE,2.3,4,Z,12.1,9.3,10.9,26,255,FOCUS,All-wheel drive,M,6
FORD,MID-SIZE,2.0,4,X,10.5,7.7,9.2,31,217,FOCUS,Undefined,M,6
FORD,MID-SIZE,1.5,4,X,9.9,6.5,8.4,34,197,FUSION,Undefined,AS,6
FORD,MID-SIZE,1.5,4,X,9.4,6.3,8.0,35,188,FUSION,Undefined,AS,6
FORD,MID-SIZE,2.0,4,X,10.5,7.0,8.9,32,210,FUSION,Undefined,AS,6
FORD,MID-SIZE,2.5,4,X,10.5,6.9,8.9,32,209,FUSION,Undefined,AS,6
FORD,MID-SIZE,2.0,4,X,10.8,7.5,9.3,30,220,FUSION,All-wheel drive,AS,6
FORD,MID-SIZE,2.0,4,X,5.4,5.7,5.5,51,130,FUSION,Undefined,AV,0
FORD,SUBCOMPACT,2.3,4,X,11.0,7.4,9.4,30,219,MUSTANG,Undefined,AS,6
FORD,SUBCOMPACT,2.3,4,X,10.6,7.6,9.2,31,217,MUSTANG,Undefined,M,6
FORD,SUBCOMPACT,3.7,6,X,12.6,8.5,10.7,26,253,MUSTANG,Undefined,AS,6
FORD,SUBCOMPACT,3.7,6,X,13.6,8.4,11.2,25,264,MUSTANG,Undefined,M,6
FORD,SUBCOMPACT,5.0,8,X,14.9,9.5,12.4,23,292,MUSTANG,Undefined,AS,6
FORD,SUBCOMPACT,5.0,8,X,15.5,9.4,12.7,22,298,MUSTANG,Undefined,M,6
FORD,SUBCOMPACT,2.3,4,X,11.6,8.0,10.0,28,234,MUSTANG,Undefined,AS,6
FORD,SUBCOMPACT,5.0,8,X,15.4,10.0,13.0,22,304,MUSTANG,Undefined,AS,6
FORD,SUBCOMPACT,5.2,8,Z,16.9,11.0,14.2,20,334,SHELBY,Undefined,M,6
FORD,VAN - PASSENGER,3.5,6,X,16.1,12.7,14.6,19,342,T-150,Undefined,AS,6
FORD,VAN - PASSENGER,3.7,6,X,16.8,13.2,15.2,19,356,T-150,Flexible-fuel vehicle,AS,6
FORD,VAN - PASSENGER,3.7,6,E,23.1,18.6,21.0,13,345,T-150,Flexible-fuel vehicle,AS,6
FORD,FULL-SIZE,2.0,4,X,11.8,8.1,10.1,28,237,TAURUS,Undefined,AS,6
FORD,FULL-SIZE,3.5,6,X,13.1,8.7,11.1,25,260,TAURUS,Flexible-fuel vehicle,AS,6
FORD,FULL-SIZE,3.5,6,E,17.6,11.6,14.9,19,248,TAURUS,Flexible-fuel vehicle,AS,6
FORD,FULL-SIZE,3.5,6,X,14.7,9.8,12.5,23,293,TAURUS,All-wheel drive,AS,6
FORD,FULL-SIZE,3.5,6,X,13.6,9.8,12.4,23,291,TAURUS,"Flexible-fuel vehicle, All-wheel drive",AS,6
FORD,FULL-SIZE,3.5,6,E,18.7,13.3,16.3,17,271,TAURUS,"Flexible-fuel vehicle, All-wheel drive",AS,6
FORD,SPECIAL PURPOSE VEHICLE,1.6,4,X,10.8,8.0,9.5,30,223,TRANSIT,Undefined,AS,6
FORD,SPECIAL PURPOSE VEHICLE,2.5,4,X,11.9,8.6,10.4,27,243,TRANSIT,Undefined,AS,6
FORD,SPECIAL PURPOSE VEHICLE,2.5,4,X,11.9,8.6,10.4,27,243,TRANSIT,Flexible-fuel vehicle,AS,6
FORD,SPECIAL PURPOSE VEHICLE,2.5,4,E,16.1,11.8,14.2,20,233,TRANSIT,Flexible-fuel vehicle,AS,6
FORD,SPECIAL PURPOSE VEHICLE,2.5,4,X,12.4,8.7,10.7,26,252,TRANSIT,Undefined,AS,6
FORD,SPECIAL PURPOSE VEHICLE,2.5,4,X,12.4,8.7,10.7,26,252,TRANSIT,Flexible-fuel vehicle,AS,6
FORD,SPECIAL PURPOSE VEHICLE,2.5,4,E,16.8,12.0,14.6,19,240,TRANSIT,Flexible-fuel vehicle,AS,6
FORD,SPECIAL PURPOSE VEHICLE,2.5,4,X,12.4,8.7,10.7,26,252,TRANSIT,Long wheelbase,AS,6
FORD,SPECIAL PURPOSE VEHICLE,2.5,4,X,12.4,8.7,10.7,26,252,TRANSIT,"Long wheelbase, Flexible-fuel vehicle",AS,6
FORD,SPECIAL PURPOSE VEHICLE,2.5,4,E,16.8,12.0,14.6,19,240,TRANSIT,"Long wheelbase, Flexible-fuel vehicle",AS,6
GMC,SUV - STANDARD,3.6,6,X,15.8,10.6,13.4,21,315,ACADIA,Undefined,A,6
GMC,SUV - STANDARD,3.6,6,X,16.1,10.8,13.7,21,323,ACADIA,All-wheel drive,A,6
GMC,PICKUP TRUCK - SMALL,2.5,4,X,11.9,8.9,10.5,27,247,CANYON,Undefined,A,6
GMC,PICKUP TRUCK - SMALL,2.5,4,X,12.2,9.1,10.8,26,253,CANYON,Undefined,M,6
GMC,PICKUP TRUCK - SMALL,2.8,4,D,10.8,7.7,9.4,30,252,CANYON,Undefined,A,6
GMC,PICKUP TRUCK - SMALL,3.6,6,X,13.0,9.2,11.3,25,265,CANYON,Undefined,A,6
GMC,PICKUP TRUCK - SMALL,2.5,4,X,12.7,9.6,11.3,25,265,CANYON,Four-wheel drive,A,6
GMC,PICKUP TRUCK - SMALL,2.8,4,D,12.0,8.2,10.3,27,277,CANYON,Four-wheel drive,A,6
GMC,PICKUP TRUCK - SMALL,3.6,6,X,13.6,9.9,11.9,24,279,CANYON,Four-wheel drive,A,6
GMC,VAN - PASSENGER,6.0,8,X,22.0,14.9,18.8,15,441,SAVANA,Undefined,A,6
GMC,VAN - PASSENGER,6.0,8,X,23.0,16.0,19.8,14,465,SAVANA,Undefined,A,6
GMC,PICKUP TRUCK - STANDARD,5.3,8,X,14.6,10.4,12.7,22,298,SIERRA,Undefined,A,6
GMC,PICKUP TRUCK - STANDARD,6.2,8,Z,16.1,11.4,14.0,20,327,SIERRA,Undefined,A,8
GMC,PICKUP TRUCK - STANDARD,4.3,6,X,13.5,10.0,11.9,24,280,SIERRA,Flexible-fuel vehicle,A,6
GMC,PICKUP TRUCK - STANDARD,4.3,6,E,19.3,14.4,17.1,17,284,SIERRA,Flexible-fuel vehicle,A,6
GMC,PICKUP TRUCK - STANDARD,5.3,8,X,14.6,10.4,12.7,22,298,SIERRA,Flexible-fuel vehicle,A,6
GMC,PICKUP TRUCK - STANDARD,5.3,8,E,19.9,14.0,17.2,16,286,SIERRA,Flexible-fuel vehicle,A,6
GMC,PICKUP TRUCK - STANDARD,5.3,8,X,15.0,10.7,13.1,22,307,SIERRA,Four-wheel drive,A,6
GMC,PICKUP TRUCK - STANDARD,6.2,8,Z,16.3,11.6,14.2,20,332,SIERRA,Four-wheel drive,A,8
GMC,PICKUP TRUCK - STANDARD,4.3,6,X,14.2,10.7,12.6,22,296,SIERRA,"Four-wheel drive, Flexible-fuel vehicle",A,6
GMC,PICKUP TRUCK - STANDARD,4.3,6,E,20.3,15.3,18.1,16,301,SIERRA,"Four-wheel drive, Flexible-fuel vehicle",A,6
GMC,PICKUP TRUCK - STANDARD,5.3,8,X,15.0,10.7,13.1,22,306,SIERRA,"Four-wheel drive, Flexible-fuel vehicle",A,6
GMC,PICKUP TRUCK - STANDARD,5.3,8,E,20.5,14.4,17.8,16,295,SIERRA,"Four-wheel drive, Flexible-fuel vehicle",A,6
GMC,PICKUP TRUCK - STANDARD,5.3,8,X,14.4,11.2,13.0,22,304,SIERRA,Four-wheel drive,A,8
GMC,SUV - SMALL,2.4,4,X,10.5,7.3,9.1,31,214,TERRAIN,Undefined,A,6
GMC,SUV - SMALL,3.6,6,X,14.2,9.5,12.1,23,285,TERRAIN,Undefined,A,6
GMC,SUV - SMALL,2.4,4,X,10.5,7.3,9.1,31,214,TERRAIN,Flexible-fuel vehicle,A,6
GMC,SUV - SMALL,2.4,4,E,15.6,10.8,13.4,21,221,TERRAIN,Flexible-fuel vehicle,A,6
GMC,SUV - SMALL,2.4,4,X,11.5,8.2,10.0,28,235,TERRAIN,All-wheel drive,A,6
GMC,SUV - SMALL,3.6,6,X,14.9,10.1,12.8,22,300,TERRAIN,All-wheel drive,A,6
GMC,SUV - STANDARD,5.3,8,X,15.1,10.4,13.0,22,304,YUKON,Undefined,A,6
GMC,SUV - STANDARD,5.3,8,X,15.1,10.4,13.0,22,304,YUKON,Flexible-fuel vehicle,A,6
GMC,SUV - STANDARD,5.3,8,E,20.5,14.0,17.6,16,288,YUKON,Flexible-fuel vehicle,A,6
GMC,SUV - STANDARD,5.3,8,X,15.2,10.8,13.2,21,310,YUKON,Four-wheel drive,A,6
GMC,SUV - STANDARD,6.2,8,Z,15.9,11.1,13.8,20,323,YUKON,Four-wheel drive,A,8
GMC,SUV - STANDARD,5.3,8,X,15.2,10.8,13.2,21,310,YUKON,"Four-wheel drive, Flexible-fuel vehicle",A,6
GMC,SUV - STANDARD,5.3,8,E,20.9,14.5,18.0,16,300,YUKON,"Four-wheel drive, Flexible-fuel vehicle",A,6
GMC,SUV - STANDARD,5.3,8,X,15.1,10.4,13.0,22,304,YUKON,Undefined,A,6
GMC,SUV - STANDARD,5.3,8,X,15.1,10.4,13.0,22,304,YUKON,Flexible-fuel vehicle,A,6
GMC,SUV - STANDARD,5.3,8,E,20.5,14.0,17.6,16,288,YUKON,Flexible-fuel vehicle,A,6
GMC,SUV - STANDARD,5.3,8,X,15.4,10.8,13.3,21,312,YUKON,Four-wheel drive,A,6
GMC,SUV - STANDARD,6.2,8,Z,16.4,11.7,14.3,20,334,YUKON,Four-wheel drive,A,8
GMC,SUV - STANDARD,5.3,8,X,15.4,10.8,13.3,21,312,YUKON,"Four-wheel drive, Flexible-fuel vehicle",A,6
GMC,SUV - STANDARD,5.3,8,E,22.2,15.3,19.1,15,317,YUKON,"Four-wheel drive, Flexible-fuel vehicle",A,6
HONDA,MID-SIZE,2.4,4,X,10.3,7.2,8.9,32,207,ACCORD,Undefined,M,6
HONDA,MID-SIZE,3.5,6,X,11.4,7.3,9.5,30,223,ACCORD,Undefined,AS,6
HONDA,MID-SIZE,3.5,6,X,12.9,8.3,10.9,26,253,ACCORD,Undefined,M,6
HONDA,MID-SIZE,2.4,4,X,8.6,6.4,7.6,37,177,ACCORD,Undefined,AV,0
HONDA,MID-SIZE,3.5,6,X,11.3,7.0,9.4,30,219,ACCORD,Undefined,A,6
HONDA,MID-SIZE,2.4,4,X,9.1,6.8,8.0,35,187,ACCORD,Undefined,AV,7
HONDA,COMPACT,1.5,4,X,7.5,5.6,6.7,42,155,CIVIC,Undefined,AV,0
HONDA,COMPACT,2.0,4,X,7.8,5.8,6.9,41,162,CIVIC,Undefined,AV,0
HONDA,COMPACT,2.0,4,X,8.9,6.1,7.7,37,179,CIVIC,Undefined,M,6
HONDA,MID-SIZE,1.5,4,X,7.6,5.5,6.7,42,157,CIVIC,Undefined,AV,0
HONDA,MID-SIZE,2.0,4,X,7.8,5.8,6.9,41,162,CIVIC,Undefined,AV,0
HONDA,MID-SIZE,2.0,4,X,8.8,5.9,7.5,38,176,CIVIC,Undefined,M,6
HONDA,SUV - SMALL,2.4,4,X,8.8,6.9,7.9,36,186,CR-V,Undefined,AV,0
HONDA,SUV - SMALL,2.4,4,X,9.5,7.5,8.6,33,202,CR-V,All-wheel drive,AV,0
HONDA,TWO-SEATER,1.5,4,X,7.0,6.4,6.8,42,157,CR-Z,Undefined,AV,7
HONDA,TWO-SEATER,1.5,4,X,7.9,6.5,7.3,39,169,CR-Z,Undefined,M,6
HONDA,STATION WAGON - SMALL,1.5,4,X,7.0,5.7,6.4,44,150,FIT,Undefined,AV,0
HONDA,STATION WAGON - SMALL,1.5,4,X,7.3,6.1,6.8,42,158,FIT,Undefined,AV,7
HONDA,STATION WAGON - SMALL,1.5,4,X,8.1,6.4,7.3,39,171,FIT,Undefined,M,6
HONDA,SUV - SMALL,1.8,4,X,8.3,6.7,7.6,37,177,HR-V,Undefined,AV,0
HONDA,SUV - SMALL,1.8,4,X,8.3,6.7,7.6,37,177,HR-V,Undefined,AV,7
HONDA,SUV - SMALL,1.8,4,X,9.3,7.0,8.3,34,193,HR-V,Undefined,M,6
HONDA,SUV - SMALL,1.8,4,X,8.8,7.2,8.1,35,190,HR-V,All-wheel drive,AV,0
HONDA,SUV - SMALL,1.8,4,X,8.8,7.2,8.1,35,190,HR-V,All-wheel drive,AV,7
HONDA,MINIVAN,3.5,6,X,12.3,8.5,10.6,27,250,ODYSSEY,Undefined,A,6
HONDA,SUV - SMALL,3.5,6,X,12.4,8.8,10.8,26,253,PILOT,Undefined,A,6
HONDA,SUV - SMALL,3.5,6,X,13.0,9.3,11.3,25,265,PILOT,All-wheel drive,A,6
HONDA,SUV - SMALL,3.5,6,X,12.4,9.3,11.0,26,257,PILOT,All-wheel drive,AS,9
HYUNDAI,COMPACT,1.6,4,X,8.9,6.3,7.7,37,179,ACCENT,Undefined,AS,6
HYUNDAI,COMPACT,1.6,4,X,8.7,6.3,7.6,37,176,ACCENT,Undefined,M,6
HYUNDAI,MID-SIZE,1.8,4,X,8.5,6.3,7.5,38,176,ELANTRA,Undefined,AS,6
HYUNDAI,MID-SIZE,1.8,4,X,8.8,6.4,7.7,37,180,ELANTRA,Undefined,M,6
HYUNDAI,MID-SIZE,2.0,4,X,9.7,6.7,8.3,34,194,ELANTRA,Undefined,AS,6
HYUNDAI,MID-SIZE,2.0,4,X,9.8,7.0,8.5,33,198,ELANTRA,Undefined,M,6
HYUNDAI,MID-SIZE,2.0,4,X,9.8,7.2,8.6,33,203,ELANTRA,Undefined,AS,6
HYUNDAI,MID-SIZE,2.0,4,X,9.8,7.1,8.6,33,202,ELANTRA,Undefined,M,6
HYUNDAI,FULL-SIZE,5.0,8,Z,15.8,10.2,13.3,21,312,EQUUS,Undefined,AS,8
HYUNDAI,FULL-SIZE,3.8,6,X,14.4,9.4,12.1,23,285,GENESIS,All-wheel drive,AS,8
