Make,Model1,Model2,Vehicle Class,Transmission1,Transmission2,Fuel Type,Engine Size(L),Cylinders,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Cluster,Make_Name,Cluster_Rank
15,423,6,6,0,4,1,4.3,6,20.3,15.2,18.0,16,288,4,GMC,4
15,423,6,6,0,4,3,5.3,8,14.9,10.7,13.0,22,299,4,GMC,4
15,423,6,6,0,4,1,5.3,8,20.2,14.3,17.5,16,280,4,GMC,4
15,423,6,6,0,6,4,6.2,8,16.3,11.6,14.2,20,327,4,GMC,4
15,460,11,11,0,4,3,2.4,4,10.5,7.3,9.1,31,209,4,GMC,4
15,460,3,11,0,4,3,2.4,4,10.5,7.3,9.1,31,209,4,GMC,4
15,460,3,11,0,4,1,2.4,4,15.6,10.8,13.4,21,214,4,GMC,4
15,460,11,11,0,4,3,3.6,6,14.2,9.5,12.1,23,278,4,GMC,4
15,460,0,11,0,4,3,2.4,4,11.5,8.2,10.0,28,230,4,GMC,4
15,460,0,11,0,4,3,3.6,6,14.8,9.9,12.6,22,290,4,GMC,4
15,541,11,12,0,4,3,5.3,8,14.9,10.1,12.7,22,292,4,GMC,4
15,541,11,12,0,4,1,5.3,8,20.2,13.6,17.2,16,275,4,GMC,4
15,541,6,12,0,4,3,5.3,8,15.1,10.4,13.0,22,299,4,GMC,4
15,541,6,12,0,4,1,5.3,8,20.5,14.0,17.6,16,282,4,GMC,4
15,541,6,12,0,4,4,6.2,8,16.2,11.4,14.0,20,322,4,GMC,4
15,541,6,12,0,6,4,6.2,8,15.9,11.1,13.8,20,317,4,GMC,4
15,541,11,12,0,4,3,5.3,8,14.9,10.1,12.7,22,292,4,GMC,4
15,541,11,12,0,4,1,5.3,8,20.2,13.6,17.2,16,275,4,GMC,4
15,541,6,12,0,4,3,5.3,8,15.4,10.8,13.3,21,306,4,GMC,4
15,541,6,12,0,4,1,5.3,8,22.1,15.4,19.1,15,306,4,GMC,4
15,541,6,12,0,4,4,6.2,8,16.8,11.7,14.5,19,334,4,GMC,4
15,541,6,12,0,6,4,6.2,8,16.4,11.7,14.3,20,329,4,GMC,4
16,48,11,2,3,0,3,2.4,4,8.8,6.5,7.8,36,179,1,HONDA,1
16,48,11,2,3,5,3,2.4,4,9.0,6.7,8.0,35,184,1,HONDA,1
16,48,11,2,4,4,3,2.4,4,10.1,6.9,8.7,32,200,1,HONDA,1
16,48,11,2,0,4,3,3.5,6,11.0,6.8,9.1,31,209,1,HONDA,1
16,48,11,2,2,4,3,3.5,6,11.4,7.3,9.5,30,219,1,HONDA,1
16,48,11,2,4,4,3,3.5,6,13.0,8.4,10.9,26,251,1,HONDA,1
16,48,11,2,3,0,3,2.0,4,4.7,5.3,5.0,56,115,1,HONDA,1
16,98,11,0,3,0,3,1.8,4,7.9,6.1,7.1,40,163,1,HONDA,1
16,98,11,0,3,5,3,1.8,4,8.1,6.2,7.2,39,166,1,HONDA,1
16,98,11,0,4,3,3,1.8,4,8.6,6.6,7.7,37,177,1,HONDA,1
16,98,11,0,4,4,4,2.4,4,10.8,7.6,9.4,30,216,1,HONDA,1
16,98,11,0,3,0,3,1.5,4,5.3,5.0,5.2,54,120,1,HONDA,1
16,108,11,11,3,0,3,2.4,4,8.6,6.9,7.8,36,179,1,HONDA,1
16,108,0,11,3,0,3,2.4,4,9.1,7.2,8.3,34,191,1,HONDA,1
16,109,11,13,3,5,3,1.5,4,6.6,6.0,6.3,45,145,1,HONDA,1
16,109,11,13,4,4,3,1.5,4,7.6,6.1,6.9,41,159,1,HONDA,1
16,192,11,9,3,0,3,1.5,4,7.0,5.7,6.4,44,147,1,HONDA,1
16,192,11,9,3,5,3,1.5,4,7.3,6.1,6.8,42,156,1,HONDA,1
16,192,11,9,4,4,3,1.5,4,8.1,6.4,7.3,39,168,1,HONDA,1
16,334,11,4,0,4,3,3.5,6,12.3,8.5,10.6,27,244,1,HONDA,1
16,349,11,11,0,3,3,3.5,6,13.3,9.3,11.5,25,264,1,HONDA,1
16,349,6,11,0,3,3,3.5,6,13.8,9.7,12.0,24,276,1,HONDA,1
17,47,11,0,2,4,3,1.6,4,8.9,6.3,7.7,37,177,1,HYUNDAI,1
17,47,11,0,4,4,3,1.6,4,8.7,6.3,7.6,37,175,1,HYUNDAI,1
17,163,11,2,2,4,3,1.8,4,8.5,6.3,7.5,38,172,1,HYUNDAI,1
17,163,11,2,4,4,3,1.8,4,8.8,6.4,7.7,37,177,1,HYUNDAI,1
17,163,11,2,2,4,3,2.0,4,9.7,6.7,8.3,34,191,1,HYUNDAI,1
17,163,11,2,4,4,3,2.0,4,9.8,7.0,8.5,33,196,1,HYUNDAI,1
17,163,11,2,2,4,3,2.0,4,9.6,6.8,8.3,34,191,1,HYUNDAI,1
17,163,11,2,4,4,3,2.0,4,9.7,6.7,8.3,34,191,1,HYUNDAI,1
17,163,11,2,2,4,3,2.0,4,9.7,7.2,8.6,33,198,1,HYUNDAI,1
17,163,11,2,4,4,3,2.0,4,9.8,6.9,8.5,33,196,1,HYUNDAI,1
17,169,11,1,2,6,4,5.0,8,15.8,10.2,13.3,21,306,1,HYUNDAI,1
17,216,0,1,2,6,3,3.8,6,14.4,9.4,12.1,23,278,1,HYUNDAI,1
17,216,0,1,2,6,4,5.0,8,17.3,10.5,14.2,20,327,1,HYUNDAI,1
17,216,11,10,2,6,4,3.8,6,14.6,9.6,12.3,23,283,1,HYUNDAI,1
17,216,11,10,4,4,4,3.8,6,14.4,9.9,12.4,23,285,1,HYUNDAI,1
17,416,11,11,2,4,3,3.3,6,12.9,9.4,11.3,25,260,1,HYUNDAI,1
17,416,0,11,2,4,3,3.3,6,13.0,9.7,11.5,25,264,1,HYUNDAI,1
17,416,11,11,2,4,3,2.4,4,11.7,8.7,10.3,27,237,1,HYUNDAI,1
17,416,0,11,2,4,3,2.0,4,12.9,9.8,11.5,25,264,1,HYUNDAI,1
17,416,0,11,2,4,3,2.4,4,12.5,9.3,11.1,25,255,1,HYUNDAI,1
17,416,0,11,2,4,3,3.3,6,13.9,10.8,12.5,23,287,1,HYUNDAI,1
17,429,11,1,2,4,3,2.0,4,10.4,7.4,9.1,31,209,1,HYUNDAI,1
17,429,11,1,2,4,3,2.4,4,9.8,6.7,8.4,34,193,1,HYUNDAI,1
17,429,11,1,2,4,3,2.4,4,9.8,6.7,8.4,34,193,1,HYUNDAI,1
17,429,11,2,2,4,3,2.4,4,6.6,5.9,6.3,45,145,1,HYUNDAI,1
17,429,11,2,2,4,3,2.4,4,6.6,5.9,6.3,45,145,1,HYUNDAI,1
17,474,11,11,2,4,3,2.0,4,10.2,8.2,9.3,30,214,1,HYUNDAI,1
17,474,11,11,4,4,3,2.0,4,11.4,8.5,10.1,28,232,1,HYUNDAI,1
17,474,11,11,2,4,3,2.4,4,11.3,8.3,10.0,28,230,1,HYUNDAI,1
17,474,0,11,2,4,3,2.0,4,11.4,9.3,10.4,27,239,1,HYUNDAI,1
17,474,0,11,2,4,3,2.4,4,11.6,9.3,10.6,27,244,1,HYUNDAI,1
17,496,11,0,1,4,3,1.6,4,8.6,6.6,7.7,37,177,1,HYUNDAI,1
17,496,11,0,4,4,3,1.6,4,9.0,6.7,8.0,35,184,1,HYUNDAI,1
17,496,11,0,2,4,3,1.6,4,9.9,7.6,8.8,32,202,1,HYUNDAI,1
17,496,11,0,4,4,3,1.6,4,9.7,7.0,8.5,33,196,1,HYUNDAI,1
18,364,11,2,2,5,4,3.7,6,12.0,8.1,10.3,27,237,0,INFINITI,3
18,364,0,2,2,5,4,3.7,6,12.5,8.7,10.8,26,248,0,INFINITI,3
18,364,11,0,2,5,4,3.5,6,8.2,6.7,7.5,38,172,0,INFINITI,3
18,364,0,0,2,5,4,3.5,6,8.7,7.5,8.2,34,189,0,INFINITI,3
18,366,11,10,2,5,4,3.7,6,12.4,8.7,10.7,26,246,0,INFINITI,3
18,366,11,10,4,4,4,3.7,6,13.6,9.3,11.6,24,267,0,INFINITI,3
18,366,0,10,2,5,4,3.7,6,13.3,9.4,11.5,25,264,0,INFINITI,3
18,366,11,10,2,5,4,3.7,6,13.6,9.3,11.7,24,269,0,INFINITI,3
18,366,11,10,4,4,4,3.7,6,14.3,9.8,12.3,23,283,0,INFINITI,3
18,369,11,2,2,5,4,3.7,6,12.8,8.9,11.0,26,253,0,INFINITI,3
18,369,11,2,2,5,4,5.6,8,14.8,9.5,12.4,23,285,0,INFINITI,3
18,369,0,2,2,5,4,3.7,6,13.2,9.6,11.6,24,267,0,INFINITI,3
18,369,0,2,2,5,4,5.6,8,15.0,10.2,12.9,22,297,0,INFINITI,3
18,369,11,2,2,5,4,3.5,6,8.0,6.9,7.5,38,172,0,INFINITI,3
18,375,0,9,2,5,4,3.7,6,13.7,9.7,11.9,24,274,0,INFINITI,3
18,376,11,11,3,5,4,3.5,6,11.4,8.5,10.1,28,232,0,INFINITI,3
18,376,0,11,3,5,4,3.5,6,12.2,8.9,10.7,26,246,0,INFINITI,3
18,376,0,12,3,5,3,2.5,4,8.9,8.4,8.7,32,200,0,INFINITI,3
18,377,0,11,2,5,4,3.7,6,14.6,10.7,12.8,22,294,0,INFINITI,3
18,378,6,12,2,5,4,5.6,8,16.9,11.9,14.7,19,338,0,INFINITI,3
19,190,11,13,2,6,4,3.0,6,11.8,8.4,10.3,27,237,4,JAGUAR,4
19,190,11,13,2,6,4,3.0,6,11.8,8.4,10.3,27,237,4,JAGUAR,4
19,190,11,13,2,6,4,3.0,6,12.2,8.7,10.6,27,244,4,JAGUAR,4
19,190,11,13,2,6,4,3.0,6,12.2,8.7,10.6,27,244,4,JAGUAR,4
19,190,11,13,2,6,4,5.0,8,15.0,10.2,12.8,22,294,4,JAGUAR,4
19,190,11,13,2,6,4,5.0,8,15.0,10.2,12.8,22,294,4,JAGUAR,4
19,525,11,2,2,6,4,2.0,4,12.3,8.2,10.5,27,242,4,JAGUAR,4
19,525,0,2,2,6,4,3.0,6,13.9,8.8,11.6,24,267,4,JAGUAR,4
19,526,11,2,2,6,4,5.0,8,15.7,10.3,13.2,21,304,4,JAGUAR,4
19,526,11,2,2,6,1,5.0,8,21.3,14.1,18.1,16,290,4,JAGUAR,4
19,527,11,2,2,6,4,5.0,8,15.7,10.3,13.2,21,304,4,JAGUAR,4
19,528,0,1,2,6,4,3.0,6,14.6,9.6,12.4,23,285,4,JAGUAR,4
19,528,11,1,2,6,4,5.0,8,15.8,10.2,13.3,21,306,4,JAGUAR,4
19,528,11,1,2,6,1,5.0,8,20.6,13.6,17.5,16,280,4,JAGUAR,4
19,529,0,1,2,6,4,3.0,6,14.7,9.6,12.5,23,288,4,JAGUAR,4
19,529,11,1,2,6,4,5.0,8,15.8,10.2,13.3,21,306,4,JAGUAR,4
19,529,11,1,2,6,1,5.0,8,20.6,13.6,17.5,16,280,4,JAGUAR,4
19,530,11,1,2,6,4,5.0,8,15.8,10.2,13.3,21,306,4,JAGUAR,4
19,530,8,1,2,6,4,5.0,8,15.8,10.2,13.3,21,306,4,JAGUAR,4
19,532,11,3,2,4,4,5.0,8,15.9,10.9,13.6,21,313,4,JAGUAR,4
19,532,11,3,2,4,4,5.0,8,15.6,10.9,13.4,21,308,4,JAGUAR,4
19,533,11,3,2,4,4,5.0,8,15.9,10.9,13.6,21,313,4,JAGUAR,4
19,533,11,3,2,4,4,5.0,8,15.6,10.9,13.4,21,308,4,JAGUAR,4
20,95,11,11,0,7,3,2.4,4,10.9,7.7,9.5,30,218,2,JEEP,2
20,95,3,11,0,7,3,2.4,4,10.9,7.7,9.5,30,218,2,JEEP,2
20,95,3,11,0,7,1,2.4,4,15.2,10.2,12.9,22,206,2,JEEP,2
20,95,11,11,0,7,3,3.2,6,11.4,8.1,9.9,29,228,2,JEEP,2
20,95,6,11,0,7,3,2.4,4,11.3,8.3,10.0,28,230,2,JEEP,2
20,95,7,11,0,7,3,2.4,4,11.3,8.3,10.0,28,230,2,JEEP,2
20,95,7,11,0,7,1,2.4,4,15.9,11.0,13.7,21,219,2,JEEP,2
20,95,6,11,0,7,3,3.2,6,11.6,8.5,10.2,28,235,2,JEEP,2
20,95,6,11,0,7,3,2.4,4,11.4,8.6,10.1,28,232,2,JEEP,2
20,95,6,11,0,7,3,3.2,6,12.6,8.9,10.9,26,251,2,JEEP,2
20,95,6,11,0,7,3,2.4,4,12.1,9.4,10.9,26,251,2,JEEP,2
20,95,6,11,0,7,3,3.2,6,12.2,9.0,10.8,26,248,2,JEEP,2
20,103,11,11,3,0,3,2.0,4,10.7,8.8,9.9,29,228,2,JEEP,2
20,103,11,11,4,3,3,2.0,4,10.2,7.8,9.2,31,212,2,JEEP,2
20,103,11,11,0,4,3,2.4,4,11.2,8.6,10.0,28,230,2,JEEP,2
20,103,11,11,4,3,3,2.4,4,10.2,8.2,9.3,30,214,2,JEEP,2
20,103,6,11,0,4,3,2.4,4,11.4,8.7,10.2,28,235,2,JEEP,2
20,103,6,11,4,3,3,2.4,4,10.6,8.6,9.7,29,223,2,JEEP,2
20,103,6,11,3,0,3,2.4,4,11.7,10.3,11.1,25,255,2,JEEP,2
20,228,6,12,0,6,0,3.0,6,11.2,8.4,9.9,29,267,2,JEEP,2
20,228,7,12,0,6,3,3.6,6,13.9,9.8,12.1,23,278,2,JEEP,2
20,228,7,12,0,6,1,3.6,6,17.7,13.0,15.6,18,250,2,JEEP,2
20,228,6,12,0,6,3,5.7,8,17.3,11.5,14.7,19,338,2,JEEP,2
20,228,6,12,0,6,4,6.4,8,18.5,12.6,15.8,18,363,2,JEEP,2
20,347,11,11,3,0,3,2.0,4,10.7,8.8,9.9,29,228,2,JEEP,2
20,347,11,11,4,3,3,2.0,4,10.2,7.8,9.2,31,212,2,JEEP,2
20,347,11,11,0,4,3,2.4,4,11.2,8.6,10.0,28,230,2,JEEP,2
20,347,11,11,4,3,3,2.4,4,10.2,8.2,9.3,30,214,2,JEEP,2
20,347,6,11,0,4,3,2.4,4,11.4,8.7,10.2,28,235,2,JEEP,2
20,347,6,11,4,3,3,2.4,4,10.6,8.6,9.7,29,223,2,JEEP,2
20,347,6,11,3,0,3,2.4,4,11.7,10.3,11.1,25,255,2,JEEP,2
20,388,11,11,4,4,3,1.4,4,9.9,7.5,8.8,32,202,2,JEEP,2
20,388,3,11,0,7,3,2.4,4,10.8,7.7,9.4,30,216,2,JEEP,2
20,388,3,11,0,7,1,2.4,4,14.2,9.9,12.2,23,195,2,JEEP,2
20,388,6,11,4,4,3,1.4,4,9.9,7.5,8.8,32,202,2,JEEP,2
20,388,6,11,0,7,3,2.4,4,11.2,8.0,9.8,29,225,2,JEEP,2
20,509,6,11,0,3,3,3.6,6,14.1,11.1,12.8,22,294,2,JEEP,2
20,509,6,11,4,4,3,3.6,6,14.2,11.0,12.8,22,294,2,JEEP,2
20,509,6,11,0,3,3,3.6,6,14.8,11.7,13.4,21,308,2,JEEP,2
20,509,6,11,4,4,3,3.6,6,15.0,11.4,13.4,21,308,2,JEEP,2
21,85,11,1,2,4,3,3.3,6,12.7,8.4,10.7,26,246,2,KIA,2
21,198,11,2,2,4,3,1.8,4,8.8,6.1,7.6,37,175,2,KIA,2
21,198,11,2,4,4,3,1.8,4,9.3,6.3,7.9,36,182,2,KIA,2
21,198,11,2,2,4,3,2.0,4,9.7,6.7,8.3,34,191,2,KIA,2
21,198,11,2,4,4,3,2.0,4,9.8,6.9,8.5,33,196,2,KIA,2
21,198,11,1,2,4,3,1.6,4,11.1,8.0,9.7,29,223,2,KIA,2
21,198,11,1,4,4,3,1.6,4,11.1,8.2,9.8,29,225,2,KIA,2
21,198,11,1,2,4,3,2.0,4,9.5,7.2,8.5,33,196,2,KIA,2
21,198,11,1,4,4,3,2.0,4,9.7,6.9,8.4,34,193,2,KIA,2
21,198,11,0,2,4,3,1.6,4,10.6,7.8,9.4,30,216,2,KIA,2
21,198,11,0,4,4,3,1.6,4,10.8,8.1,9.6,29,221,2,KIA,2
21,198,11,0,2,4,3,2.0,4,9.7,7.1,8.6,33,198,2,KIA,2
21,198,11,0,4,4,3,2.0,4,10.0,7.4,8.8,32,202,2,KIA,2
21,261,11,1,2,6,3,3.8,6,13.3,8.9,11.3,25,260,2,KIA,2
21,261,11,1,2,6,4,5.0,8,15.7,10.3,13.3,21,306,2,KIA,2
21,335,11,2,2,4,3,2.0,4,11.7,7.7,9.9,29,228,2,KIA,2
21,335,11,2,2,4,3,2.4,4,10.2,6.9,8.7,32,200,2,KIA,2
21,335,11,2,2,4,3,2.4,4,6.6,5.9,6.3,45,145,2,KIA,2
21,335,11,2,2,4,3,2.4,4,6.7,6.1,6.4,44,147,2,KIA,2
21,390,11,0,2,4,3,1.6,4,8.8,6.3,7.7,37,177,2,KIA,2
21,390,11,0,4,4,3,1.6,4,8.7,6.4,7.7,37,177,2,KIA,2
21,390,11,0,2,4,3,1.6,4,8.5,6.3,7.6,37,175,2,KIA,2
21,393,11,8,2,4,3,2.0,4,10.6,7.6,9.3,30,214,2,KIA,2
21,393,11,8,4,4,3,2.0,4,10.8,7.4,9.3,30,214,2,KIA,2
21,418,11,4,2,4,3,3.3,6,13.2,9.7,11.6,24,267,2,KIA,2
21,418,11,4,2,4,3,3.3,6,12.9,9.5,11.4,25,262,2,KIA,2
21,418,11,4,2,4,3,3.3,6,14.2,10.5,12.5,23,288,2,KIA,2
21,431,11,11,2,4,3,2.4,4,11.8,8.7,10.4,27,239,2,KIA,2
21,431,11,11,2,4,3,3.3,6,12.7,9.0,11.1,25,255,2,KIA,2
21,431,0,11,2,4,3,2.4,4,12.2,9.4,10.9,26,251,2,KIA,2
21,431,0,11,2,4,3,3.3,6,13.4,10.0,11.8,24,271,2,KIA,2
21,432,11,9,2,4,3,1.6,4,9.8,7.8,8.9,32,205,2,KIA,2
21,432,11,9,4,4,3,1.6,4,9.9,7.8,9.0,31,207,2,KIA,2
21,432,11,9,2,4,3,2.0,4,10.1,7.7,9.0,31,207,2,KIA,2
21,432,11,9,2,4,3,2.0,4,9.7,7.7,8.8,32,202,2,KIA,2
21,434,11,11,2,4,3,2.4,4,11.4,8.3,10.0,28,230,2,KIA,2
21,434,11,11,4,4,3,2.4,4,12.9,9.2,11.3,25,260,2,KIA,2
21,434,0,11,2,4,3,2.0,4,12.6,9.7,11.3,25,260,2,KIA,2
21,434,0,11,2,4,3,2.4,4,12.0,9.1,10.7,26,246,2,KIA,2
22,60,11,13,1,5,4,6.5,12,22.2,12.7,17.9,16,412,3,LAMBORGHINI,5
22,60,11,13,1,5,4,6.5,12,24.0,14.5,19.7,14,453,3,LAMBORGHINI,5
22,243,11,13,1,5,4,5.2,10,16.8,11.7,14.5,19,334,3,LAMBORGHINI,5
22,497,11,13,1,5,4,6.5,12,22.1,13.9,18.4,15,423,3,LAMBORGHINI,5
23,271,11,11,2,4,4,2.0,4,13.5,9.9,11.9,24,274,0,LAND ROVER,3
23,272,11,12,2,6,4,3.0,6,16.2,12.1,14.3,20,329,0,LAND ROVER,3
23,382,11,12,2,6,4,3.0,6,13.9,10.4,12.3,23,283,0,LAND ROVER,3
23,382,11,12,2,6,4,5.0,8,17.2,12.5,15.1,19,347,0,LAND ROVER,3
23,382,11,12,2,6,1,5.0,8,25.0,16.9,21.4,13,342,0,LAND ROVER,3
23,382,8,12,2,6,4,5.0,8,17.2,12.5,15.1,19,347,0,LAND ROVER,3
23,382,8,12,2,6,1,5.0,8,25.0,16.9,21.4,13,342,0,LAND ROVER,3
23,382,11,11,2,7,4,2.0,4,11.3,7.9,9.7,29,223,0,LAND ROVER,3
23,382,11,11,2,7,4,2.0,4,11.3,7.9,9.7,29,223,0,LAND ROVER,3
23,382,11,12,2,6,4,3.0,6,14.0,10.5,12.4,23,285,0,LAND ROVER,3
23,382,11,12,2,6,4,5.0,8,16.6,12.3,14.7,19,338,0,LAND ROVER,3
23,382,11,12,2,6,1,5.0,8,24.0,16.6,20.7,14,331,0,LAND ROVER,3
24,113,11,0,3,0,3,1.8,4,5.5,5.9,5.7,50,131,0,LEXUS,3
24,170,11,2,3,4,3,2.5,4,5.8,6.1,5.9,48,136,0,LEXUS,3
24,170,11,2,2,4,3,3.5,6,11.3,7.5,9.6,29,221,0,LEXUS,3
24,230,11,2,2,6,4,3.5,6,12.3,8.5,10.6,27,244,0,LEXUS,3
24,230,0,2,2,4,4,3.5,6,12.6,9.1,11.0,26,253,0,LEXUS,3
24,230,11,2,3,6,4,3.5,6,8.0,6.9,7.5,38,172,0,LEXUS,3
24,233,11,12,2,4,4,4.6,8,15.7,11.7,13.9,20,320,0,LEXUS,3
24,250,11,0,2,4,4,2.5,6,11.1,7.8,9.6,29,221,0,LEXUS,3
24,250,0,0,2,4,4,2.5,6,11.8,8.7,10.4,27,239,0,LEXUS,3
24,250,11,10,2,4,4,2.5,6,11.2,7.8,9.6,29,221,0,LEXUS,3
24,250,11,0,2,6,4,3.5,6,12.3,8.5,10.6,27,244,0,LEXUS,3
24,250,0,0,2,4,4,3.5,6,12.6,9.1,11.0,26,253,0,LEXUS,3
24,250,11,10,2,4,4,3.5,6,12.2,8.7,10.6,27,244,0,LEXUS,3
24,273,11,2,2,6,4,4.6,8,14.4,9.6,12.3,23,283,0,LEXUS,3
24,273,0,2,2,6,4,4.6,8,15.2,10.2,12.9,22,297,0,LEXUS,3
24,273,0,2,2,6,4,4.6,8,15.2,10.2,12.9,22,297,0,LEXUS,3
24,273,11,2,3,6,4,5.0,8,12.7,10.1,11.5,25,264,0,LEXUS,3
24,274,11,12,2,4,4,5.7,8,19.0,13.6,16.6,17,382,0,LEXUS,3
24,330,0,11,2,4,4,2.0,4,10.6,8.4,9.6,29,221,0,LEXUS,3
24,330,0,11,2,4,4,2.0,4,10.8,8.8,9.9,29,228,0,LEXUS,3
24,330,0,11,3,4,3,2.5,4,7.1,7.7,7.4,38,170,0,LEXUS,3
24,385,11,10,2,6,4,3.5,6,12.3,8.5,10.6,27,244,0,LEXUS,3
24,385,0,10,2,4,4,3.5,6,12.6,9.1,11.0,26,253,0,LEXUS,3
24,385,11,10,2,6,4,5.0,8,15.2,9.5,12.6,22,290,0,LEXUS,3
24,397,0,11,2,4,3,3.5,6,13.3,9.8,11.7,24,269,0,LEXUS,3
24,397,0,11,2,6,3,3.5,6,12.7,9.1,11.1,25,255,0,LEXUS,3
24,397,0,11,3,4,4,3.5,6,8.0,8.5,8.2,34,189,0,LEXUS,3
25,303,0,11,2,4,3,2.0,4,12.4,9.0,10.9,26,251,0,LINCOLN,3
25,303,0,11,2,4,3,2.3,4,12.9,9.2,11.2,25,258,0,LINCOLN,3
25,304,0,1,2,4,3,3.5,6,13.9,9.5,11.9,24,274,0,LINCOLN,3
25,304,0,1,2,4,3,3.7,6,13.1,9.0,11.2,25,258,0,LINCOLN,3
25,305,0,12,2,4,3,3.5,6,14.6,10.4,12.8,22,294,0,LINCOLN,3
25,305,11,7,2,4,3,2.0,4,11.5,8.4,10.1,28,232,0,LINCOLN,3
25,305,0,7,0,4,3,3.7,6,14.1,10.0,12.2,23,281,0,LINCOLN,3
25,306,0,11,2,4,3,3.7,6,13.7,10.3,12.1,23,278,0,LINCOLN,3
25,307,11,2,2,4,3,2.0,4,10.5,7.0,8.9,32,205,0,LINCOLN,3
25,307,0,2,2,4,3,3.7,6,13.1,9.2,11.3,25,260,0,LINCOLN,3
25,307,11,2,3,0,3,2.0,4,5.7,6.0,5.8,49,133,0,LINCOLN,3
25,325,6,12,2,4,3,3.5,6,16.2,11.8,14.2,20,327,0,LINCOLN,3
25,325,6,12,2,4,3,3.5,6,16.1,12.3,14.4,20,331,0,LINCOLN,3
26,217,11,2,2,6,4,3.0,6,15.2,9.6,12.7,22,292,4,MASERATI,4
26,217,0,2,2,6,4,3.0,6,15.6,9.5,12.8,22,294,4,MASERATI,4
26,229,11,10,2,4,4,4.7,8,18.2,11.4,15.1,19,347,4,MASERATI,4
26,229,11,10,2,4,4,4.7,8,18.2,11.6,15.2,19,350,4,MASERATI,4
26,372,11,1,2,6,4,3.8,8,17.5,10.7,14.5,19,334,4,MASERATI,4
26,372,11,1,2,6,4,3.0,6,15.7,9.7,13.0,22,299,4,MASERATI,4
27,123,11,11,2,4,3,2.0,4,8.9,7.3,8.2,34,189,1,MAZDA,1
27,123,11,11,4,4,3,2.0,4,9.0,6.8,8.0,35,184,1,MAZDA,1
27,123,11,11,2,4,3,2.5,4,9.6,7.4,8.6,33,198,1,MAZDA,1
27,123,6,11,2,4,3,2.0,4,9.3,7.6,8.5,33,196,1,MAZDA,1
27,123,6,11,2,4,3,2.5,4,9.9,7.9,9.0,31,207,1,MAZDA,1
27,124,11,11,2,4,3,3.7,6,14.2,10.0,12.3,23,283,1,MAZDA,1
27,124,6,11,2,4,3,3.7,6,14.3,10.6,12.7,22,292,1,MAZDA,1
27,296,11,0,2,4,3,2.0,4,7.9,5.7,6.9,41,159,1,MAZDA,1
27,296,11,0,4,4,3,2.0,4,8.0,5.8,7.0,40,161,1,MAZDA,1
27,296,11,0,2,4,3,2.5,4,8.4,6.1,7.4,38,170,1,MAZDA,1
27,296,11,0,2,4,3,2.5,4,8.2,5.9,7.2,39,166,1,MAZDA,1
27,296,11,0,4,4,3,2.5,4,9.3,6.4,8.0,35,184,1,MAZDA,1
27,296,11,2,2,4,3,2.0,4,8.0,5.9,7.0,40,161,1,MAZDA,1
27,296,11,2,4,4,3,2.0,4,8.2,5.9,7.1,40,163,1,MAZDA,1
27,296,11,2,2,4,3,2.5,4,8.7,6.5,7.7,37,177,1,MAZDA,1
27,296,11,2,2,4,3,2.5,4,8.2,6.0,7.2,39,166,1,MAZDA,1
27,296,11,2,4,4,3,2.5,4,9.2,6.6,8.1,35,186,1,MAZDA,1
27,297,11,4,2,3,3,2.5,4,10.7,8.2,9.6,29,221,1,MAZDA,1
27,297,11,4,4,4,3,2.5,4,11.1,8.3,9.8,29,225,1,MAZDA,1
27,298,11,2,2,4,3,2.5,4,8.8,6.1,7.6,37,175,1,MAZDA,1
27,298,11,2,4,4,3,2.5,4,9.4,6.4,8.1,35,186,1,MAZDA,1
27,298,11,2,2,4,3,2.5,4,8.4,5.9,7.3,39,168,1,MAZDA,1
27,312,11,13,2,4,4,2.0,4,11.5,8.5,10.1,28,232,1,MAZDA,1
27,312,11,13,4,3,4,2.0,4,10.5,8.5,9.6,29,221,1,MAZDA,1
27,312,11,13,4,4,4,2.0,4,11.1,8.4,9.9,29,228,1,MAZDA,1
28,73,11,9,2,5,4,2.0,4,9.2,6.6,8.0,35,184,0,MERCEDES-BENZ,3
28,73,11,9,2,5,4,2.0,4,10.0,7.5,8.9,32,205,0,MERCEDES-BENZ,3
28,82,11,10,2,5,4,1.8,4,10.9,7.5,9.4,30,216,0,MERCEDES-BENZ,3
28,82,11,0,2,5,4,2.0,4,10.1,7.8,9.0,31,207,0,MERCEDES-BENZ,3
28,82,11,10,2,5,4,3.5,6,12.1,8.7,10.6,27,244,0,MERCEDES-BENZ,3
28,82,11,10,2,5,4,3.5,6,12.1,8.6,10.5,27,242,0,MERCEDES-BENZ,3
28,82,11,0,2,5,4,3.0,6,11.1,8.4,9.9,29,228,0,MERCEDES-BENZ,3
28,82,11,10,2,5,4,6.2,8,17.9,12.3,15.4,18,354,0,MERCEDES-BENZ,3
28,100,11,10,2,5,4,2.0,4,9.4,6.4,8.1,35,186,0,MERCEDES-BENZ,3
28,100,11,10,2,5,4,2.0,4,9.9,7.4,8.8,32,202,0,MERCEDES-BENZ,3
28,100,11,0,2,5,4,2.0,4,10.2,7.7,9.1,31,209,0,MERCEDES-BENZ,3
28,101,11,0,2,5,4,3.0,6,12.1,8.5,10.5,27,242,0,MERCEDES-BENZ,3
